------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         4.75161e-07,               0.1844
         4.78016e-07,               0.1845
          4.8089e-07,               0.1846
         4.83785e-07,               0.1847
         4.86699e-07,               0.1848
         4.89634e-07,               0.1849
         4.92588e-07,                0.185
         4.95563e-07,               0.1851
         4.98559e-07,               0.1852
         5.01575e-07,               0.1853
         5.04613e-07,               0.1854
         5.07671e-07,               0.1855
          5.1075e-07,               0.1856
         5.13851e-07,               0.1857
         5.16973e-07,               0.1858
         5.20117e-07,               0.1859
         5.23282e-07,                0.186
          5.2647e-07,               0.1861
         5.29679e-07,               0.1862
         5.32911e-07,               0.1863
         5.36166e-07,               0.1864
         5.39443e-07,               0.1865
         5.42743e-07,               0.1866
         5.46066e-07,               0.1867
         5.49412e-07,               0.1868
         5.52782e-07,               0.1869
         5.56175e-07,                0.187
         5.59591e-07,               0.1871
         5.63032e-07,               0.1872
         5.66497e-07,               0.1873
         5.69986e-07,               0.1874
         5.73499e-07,               0.1875
         5.77037e-07,               0.1876
           5.806e-07,               0.1877
         5.84188e-07,               0.1878
         5.87801e-07,               0.1879
         5.91439e-07,                0.188
         5.95103e-07,               0.1881
         5.98793e-07,               0.1882
         6.02509e-07,               0.1883
         6.06251e-07,               0.1884
          6.1002e-07,               0.1885
         6.13815e-07,               0.1886
         6.17636e-07,               0.1887
         6.21485e-07,               0.1888
         6.25361e-07,               0.1889
         6.29265e-07,                0.189
         6.33196e-07,               0.1891
         6.37155e-07,               0.1892
         6.41142e-07,               0.1893
         6.45157e-07,               0.1894
         6.49201e-07,               0.1895
         6.53274e-07,               0.1896
         6.57375e-07,               0.1897
         6.61506e-07,               0.1898
         6.65666e-07,               0.1899
         6.69856e-07,                 0.19
         6.74075e-07,               0.1901
         6.78325e-07,               0.1902
         6.82605e-07,               0.1903
         6.86916e-07,               0.1904
         6.91257e-07,               0.1905
          6.9563e-07,               0.1906
         7.00033e-07,               0.1907
         7.04469e-07,               0.1908
         7.08936e-07,               0.1909
         7.13435e-07,                0.191
         7.17966e-07,               0.1911
          7.2253e-07,               0.1912
         7.27127e-07,               0.1913
         7.31757e-07,               0.1914
          7.3642e-07,               0.1915
         7.41117e-07,               0.1916
         7.45847e-07,               0.1917
         7.50612e-07,               0.1918
         7.55411e-07,               0.1919
         7.60244e-07,                0.192
         7.65113e-07,               0.1921
         7.70017e-07,               0.1922
         7.74956e-07,               0.1923
         7.79931e-07,               0.1924
         7.84942e-07,               0.1925
         7.89989e-07,               0.1926
         7.95073e-07,               0.1927
         8.00194e-07,               0.1928
         8.05352e-07,               0.1929
         8.10548e-07,                0.193
         8.15781e-07,               0.1931
         8.21053e-07,               0.1932
         8.26363e-07,               0.1933
         8.31711e-07,               0.1934
         8.37099e-07,               0.1935
         8.42526e-07,               0.1936
         8.47992e-07,               0.1937
         8.53499e-07,               0.1938
         8.59045e-07,               0.1939
         8.64633e-07,                0.194
         8.70261e-07,               0.1941
         8.75931e-07,               0.1942
         8.81642e-07,               0.1943
         8.87395e-07,               0.1944
          8.9319e-07,               0.1945
         8.99028e-07,               0.1946
         9.04909e-07,               0.1947
         9.10833e-07,               0.1948
           9.168e-07,               0.1949
         9.22812e-07,                0.195
         9.28868e-07,               0.1951
         9.34969e-07,               0.1952
         9.41114e-07,               0.1953
         9.47305e-07,               0.1954
         9.53542e-07,               0.1955
