------------------------------------------------------------
 Transmission Coefficient on homogeneous energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
          2.2257e-09,               0.0931
         2.24935e-09,               0.0932
         2.27335e-09,               0.0933
         2.29771e-09,               0.0934
         2.32245e-09,               0.0935
         2.34756e-09,               0.0936
         2.37305e-09,               0.0937
         2.39894e-09,               0.0938
         2.42522e-09,               0.0939
         2.45191e-09,                0.094
         2.47901e-09,               0.0941
         2.50654e-09,               0.0942
         2.53449e-09,               0.0943
         2.56287e-09,               0.0944
          2.5917e-09,               0.0945
         2.62098e-09,               0.0946
         2.65073e-09,               0.0947
         2.68094e-09,               0.0948
         2.71163e-09,               0.0949
         2.74281e-09,                0.095
         2.77449e-09,               0.0951
         2.80667e-09,               0.0952
         2.83937e-09,               0.0953
          2.8726e-09,               0.0954
         2.90636e-09,               0.0955
         2.94067e-09,               0.0956
         2.97553e-09,               0.0957
         3.01097e-09,               0.0958
         3.04698e-09,               0.0959
         3.08359e-09,                0.096
         3.12079e-09,               0.0961
         3.15862e-09,               0.0962
         3.19706e-09,               0.0963
         3.23615e-09,               0.0964
         3.27589e-09,               0.0965
          3.3163e-09,               0.0966
         3.35738e-09,               0.0967
         3.39916e-09,               0.0968
         3.44164e-09,               0.0969
         3.48485e-09,                0.097
         3.52879e-09,               0.0971
         3.57348e-09,               0.0972
         3.61894e-09,               0.0973
         3.66519e-09,               0.0974
         3.71223e-09,               0.0975
         3.76009e-09,               0.0976
         3.80878e-09,               0.0977
         3.85832e-09,               0.0978
         3.90873e-09,               0.0979
         3.96003e-09,                0.098
         4.01223e-09,               0.0981
         4.06536e-09,               0.0982
         4.11944e-09,               0.0983
         4.17448e-09,               0.0984
         4.23052e-09,               0.0985
         4.28756e-09,               0.0986
         4.34563e-09,               0.0987
         4.40475e-09,               0.0988
         4.46495e-09,               0.0989
         4.52626e-09,                0.099
         4.58869e-09,               0.0991
         4.65227e-09,               0.0992
         4.71703e-09,               0.0993
         4.78299e-09,               0.0994
         4.85018e-09,               0.0995
         4.91863e-09,               0.0996
         4.98837e-09,               0.0997
         5.05943e-09,               0.0998
         5.13184e-09,               0.0999
         5.20562e-09,                  0.1
         5.28082e-09,               0.1001
         5.35746e-09,               0.1002
         5.43558e-09,               0.1003
         5.51521e-09,               0.1004
          5.5964e-09,               0.1005
         5.67917e-09,               0.1006
         5.76357e-09,               0.1007
         5.84963e-09,               0.1008
         5.93739e-09,               0.1009
          6.0269e-09,                0.101
          6.1182e-09,               0.1011
         6.21133e-09,               0.1012
         6.30634e-09,               0.1013
         6.40328e-09,               0.1014
         6.50218e-09,               0.1015
         6.60311e-09,               0.1016
         6.70611e-09,               0.1017
         6.81124e-09,               0.1018
         6.91854e-09,               0.1019
         7.02809e-09,                0.102
         7.13992e-09,               0.1021
          7.2541e-09,               0.1022
          7.3707e-09,               0.1023
         7.48977e-09,               0.1024
         7.61139e-09,               0.1025
         7.73561e-09,               0.1026
         7.86251e-09,               0.1027
         7.99215e-09,               0.1028
         8.12462e-09,               0.1029
         8.25999e-09,                0.103
         8.39833e-09,               0.1031
         8.53973e-09,               0.1032
         8.68427e-09,               0.1033
         8.83204e-09,               0.1034
         8.98312e-09,               0.1035
         9.13761e-09,               0.1036
         9.29561e-09,               0.1037
         9.45721e-09,               0.1038
         9.62252e-09,               0.1039
         9.79163e-09,                0.104
         9.96467e-09,               0.1041
         1.01417e-08,               0.1042
          1.0323e-08,               0.1043
         1.05084e-08,               0.1044
         1.06983e-08,               0.1045
         1.08927e-08,               0.1046
