------------------------------------------------------------
 Transmission Coefficient on homogeneous energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         1.38087e-07,               0.2178
             1.4e-07,               0.2179
         1.41943e-07,                0.218
         1.43916e-07,               0.2181
         1.45918e-07,               0.2182
         1.47951e-07,               0.2183
         1.50016e-07,               0.2184
         1.52111e-07,               0.2185
          1.5424e-07,               0.2186
           1.564e-07,               0.2187
         1.58595e-07,               0.2188
         1.60823e-07,               0.2189
         1.63085e-07,                0.219
         1.65382e-07,               0.2191
         1.67715e-07,               0.2192
         1.70084e-07,               0.2193
         1.72491e-07,               0.2194
         1.74934e-07,               0.2195
         1.77416e-07,               0.2196
         1.79936e-07,               0.2197
         1.82496e-07,               0.2198
         1.85096e-07,               0.2199
         1.87736e-07,                 0.22
         1.90418e-07,               0.2201
         1.93143e-07,               0.2202
          1.9591e-07,               0.2203
         1.98721e-07,               0.2204
         2.01577e-07,               0.2205
         2.04477e-07,               0.2206
         2.07424e-07,               0.2207
         2.10418e-07,               0.2208
         2.13459e-07,               0.2209
         2.16549e-07,                0.221
         2.19688e-07,               0.2211
         2.22877e-07,               0.2212
         2.26117e-07,               0.2213
          2.2941e-07,               0.2214
         2.32755e-07,               0.2215
         2.36154e-07,               0.2216
         2.39608e-07,               0.2217
         2.43118e-07,               0.2218
         2.46684e-07,               0.2219
         2.50309e-07,                0.222
         2.53992e-07,               0.2221
         2.57735e-07,               0.2222
         2.61539e-07,               0.2223
         2.65405e-07,               0.2224
         2.69335e-07,               0.2225
         2.73329e-07,               0.2226
         2.77388e-07,               0.2227
         2.81514e-07,               0.2228
         2.85708e-07,               0.2229
         2.89971e-07,                0.223
         2.94304e-07,               0.2231
          2.9871e-07,               0.2232
         3.03188e-07,               0.2233
          3.0774e-07,               0.2234
         3.12369e-07,               0.2235
         3.17074e-07,               0.2236
         3.21858e-07,               0.2237
         3.26722e-07,               0.2238
         3.31668e-07,               0.2239
         3.36697e-07,                0.224
          3.4181e-07,               0.2241
         3.47009e-07,               0.2242
         3.52296e-07,               0.2243
         3.57673e-07,               0.2244
         3.63141e-07,               0.2245
         3.68701e-07,               0.2246
         3.74356e-07,               0.2247
         3.80107e-07,               0.2248
         3.85957e-07,               0.2249
         3.91907e-07,                0.225
         3.97958e-07,               0.2251
         4.04113e-07,               0.2252
         4.10375e-07,               0.2253
         4.16744e-07,               0.2254
         4.23223e-07,               0.2255
         4.29814e-07,               0.2256
          4.3652e-07,               0.2257
         4.43342e-07,               0.2258
         4.50282e-07,               0.2259
         4.57344e-07,                0.226
         4.64529e-07,               0.2261
          4.7184e-07,               0.2262
         4.79279e-07,               0.2263
         4.86849e-07,               0.2264
         4.94552e-07,               0.2265
         5.02391e-07,               0.2266
         5.10368e-07,               0.2267
         5.18487e-07,               0.2268
          5.2675e-07,               0.2269
          5.3516e-07,                0.227
          5.4372e-07,               0.2271
         5.52433e-07,               0.2272
         5.61302e-07,               0.2273
          5.7033e-07,               0.2274
         5.79521e-07,               0.2275
         5.88876e-07,               0.2276
         5.98401e-07,               0.2277
         6.08098e-07,               0.2278
         6.17971e-07,               0.2279
         6.28023e-07,                0.228
         6.38259e-07,               0.2281
         6.48681e-07,               0.2282
         6.59293e-07,               0.2283
           6.701e-07,               0.2284
         6.81106e-07,               0.2285
         6.92314e-07,               0.2286
         7.03729e-07,               0.2287
         7.15355e-07,               0.2288
         7.27197e-07,               0.2289
         7.39258e-07,                0.229
